WOS_ID,Title,Year,Journal,DOI,Split
WOS:000745265700001,"Unprecedented Outbreak of Harmful Algae in Pacific Coastal Waters off Southeast Hokkaido, Japan, during Late Summer 2021 after Record-Breaking Marine Heatwaves",2021,JOURNAL OF MARINE SCIENCE AND ENGINEERING,10.3390/jmse9121335,KG_Construction
WOS:000746844300001,Conserving threatened species during rapid environmental change: using biological responses to inform management strategies of giant clams,2021,CONSERVATION PHYSIOLOGY,10.1093/conphys/coab082,KG_Construction
WOS:000746845500001,Interannual measures of nutritional stress during a marine heatwave (the Blob) differ between two North Pacific seabird species,2021,CONSERVATION PHYSIOLOGY,10.1093/conphys/coab090,KG_Construction
WOS:000747834500025,European Carbon Uptake has Not Benefited From Vegetation Greening,2021,GEOPHYSICAL RESEARCH LETTERS,10.1029/2021GL094870,KG_Construction
WOS:000749998600004,Effects of climate change factors on marine macroalgae: A review,2021,"ADVANCES IN MARINE BIOLOGY, VOL 88",10.1016/bs.amb.2020.11.001,KG_Construction
WOS:000750001100019,"How to Deal with Heat Stress at an Open-Air Event? Exploring Visitors' Vulnerability, Risk Perception, and Adaptive Behavior with a Multimethod Approach",2021,WEATHER CLIMATE AND SOCIETY,10.1175/WCAS-D-21-0027.1,KG_Construction
WOS:000752587000013,A Recent Increase in Long-Lived Heatwaves in China under the Joint Influence of South Asia and Western North Pacific Subtropical Highs,2021,JOURNAL OF CLIMATE,10.1175/JCLI-D-21-0014.1,KG_Construction
WOS:000752634100015,ENSO Influence on Western European Summer and Fall Temperatures,2021,JOURNAL OF CLIMATE,10.1175/JCLI-D-20-0808.1,KG_Construction
WOS:000755579000024,Water-seeking behavior among terrestrial arthropods and mollusks in a cool mesic region: Spatial and temporal patterns,2021,PLOS ONE,10.1371/journal.pone.0260070,KG_Construction
WOS:000755690100017,"Ambient temperature and mental health hospitalizations in Bern, Switzerland: A 45-year time-series study",2021,PLOS ONE,10.1371/journal.pone.0258302,KG_Construction
WOS:000755778500001,"Retrofitting Building Envelope Using Phase Change Materials and Aerogel Render for Adaptation to Extreme Heatwave: A Multi-Objective Analysis Considering Heat Stress, Energy, Environment, and Cost",2021,SUSTAINABILITY,10.3390/su131910716,KG_Construction
WOS:000757143800003,GLOBAL OCEANS,2021,BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,10.1175/BAMS-D-21-0083.1,KG_Construction
WOS:000757425900006,The Problem of Diagnosing Jet Waveguidability in the Presence of Large-Amplitude Eddies,2021,JOURNAL OF THE ATMOSPHERIC SCIENCES,10.1175/JAS-D-20-0292.1,KG_Construction
WOS:000790990200062,Heatwave,2021,LIBRARY JOURNAL,,KG_Construction
WOS:000806984900001,"The Pantanal under Siege-On the Origin, Dynamics and Forecast of the Megadrought Severely Affecting the Largest Wetland in the World",2021,WATER,10.3390/w13213034,KG_Construction
WOS:000807157000001,Coral Communities on Marginal High-Latitude Reefs in West Australian Marine Parks,2021,DIVERSITY-BASEL,10.3390/d13110554,KG_Construction
WOS:000807221400001,Applications of Models and Tools for Mesoscale and Microscale Thermal Analysis in Mid-Latitude Climate Regions-A Review,2021,SUSTAINABILITY,10.3390/su132212385,KG_Construction
WOS:001001534900001,Diagnosing delivery capabilities on a large international nature-based solutions project,2021,NPJ URBAN SUSTAINABILITY,10.1038/s42949-021-00036-8,KG_Construction
WOS:001028043400002,Prolonged Siberian heat of 2020 almost impossible without human influence,2021,CLIMATIC CHANGE,10.1007/s10584-021-03052-w,KG_Construction
WOS:001132019700013,"Marine heatwaves and cold-spells, and their impact on fisheries in the North Sea",2021,JOURNAL OF OPERATIONAL OCEANOGRAPHY,,KG_Construction
WOS:001419610300003,"Stormy skies and feathered lives: synthesizing the effects of adverse meteorological events on avian physiology, behavior, and ecology",2021,ORNITHOLOGICAL SCIENCE,,KG_Construction
WOS:000474050100001,Trends in summer heatwaves in central Asia from 1917 to 2016: Association with large-scale atmospheric circulation patterns,2020,INTERNATIONAL JOURNAL OF CLIMATOLOGY,10.1002/joc.6197,KG_Construction
WOS:000479829000001,Effects of seasonal upwelling and runoff on water chemistry and growth and survival of native and commercial oysters,2020,LIMNOLOGY AND OCEANOGRAPHY,10.1002/lno.11293,KG_Construction
WOS:000481959600001,On hostile design: Theoretical and empirical prospects,2020,URBAN STUDIES,10.1177/0042098019853778,KG_Construction
WOS:000486808400001,Changes in thermal resources and limitations for Georgian viticulture,2020,AUSTRALIAN JOURNAL OF GRAPE AND WINE RESEARCH,10.1111/ajgw.12412,KG_Construction
WOS:000492455200001,Amplified or exaggerated changes in perceived temperature extremes under global warming,2020,CLIMATE DYNAMICS,10.1007/s00382-019-04994-9,KG_Construction
WOS:000494517500001,Intra-Annual Variability in Responses of a Canopy Forming Kelp to Cumulative Low Tide Heat Stress: Implications for Populations at the Trailing Range Edge,2020,JOURNAL OF PHYCOLOGY,10.1111/jpy.12927,KG_Construction
WOS:000495940200004,Examining the diurnal temperature range enigma: why is human health related to the daily change in temperature?,2020,INTERNATIONAL JOURNAL OF BIOMETEOROLOGY,10.1007/s00484-019-01825-8,KG_Construction
WOS:000496642500001,Assessing spatiotemporal variation of heat waves during 1961-2016 across mainland China,2020,INTERNATIONAL JOURNAL OF CLIMATOLOGY,10.1002/joc.6381,KG_Construction
WOS:000497131400001,Synoptic characteristics of extreme heatwaves over the Korean Peninsula based on ERA Interim reanalysis data,2020,INTERNATIONAL JOURNAL OF CLIMATOLOGY,10.1002/joc.6390,KG_Construction
WOS:000498306700001,Ecological change in dynamic environments: Accounting for temporal environmental variability in studies of ocean change biology,2020,GLOBAL CHANGE BIOLOGY,10.1111/gcb.14868,KG_Construction
WOS:000501344500042,"Heatwaves, droughts, and fires: Exploring compound and cascading dry hazards at the pan-European scale",2020,ENVIRONMENT INTERNATIONAL,10.1016/j.envint.2019.105276,KG_Construction
WOS:000504145800001,How do we overcome abrupt degradation of marine ecosystems and meet the challenge of heat waves and climate extremes?,2020,GLOBAL CHANGE BIOLOGY,10.1111/gcb.14901,KG_Construction
WOS:000504672800022,"Changes in higher trophic level productivity, diversity and niche space in a rapidly warming continental shelf ecosystem",2020,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2019.135270,KG_Construction
WOS:000504672800117,Quantifying likelihoods of extreme occurrences causing maize yield reduction at the global scale,2020,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2019.135250,KG_Construction
WOS:000505367800002,Projections of fire danger under climate change over France: where do the greatest uncertainties lie?,2020,CLIMATIC CHANGE,10.1007/s10584-019-02629-w,KG_Construction
WOS:000505413900001,Seasonal patterns of fungal colonisation in Australian native plants of different ages,2020,SYMBIOSIS,10.1007/s13199-019-00661-z,KG_Construction
WOS:000505489900001,Sensitivity of the 2018 UK summer heatwave to local sea temperatures and soil moisture,2020,ATMOSPHERIC SCIENCE LETTERS,10.1002/asl.948,KG_Construction
WOS:000505696700085,Observational and modeling study of interactions between urban heat island and heatwave in Beijing,2020,JOURNAL OF CLEANER PRODUCTION,10.1016/j.jclepro.2019.119169,KG_Construction
WOS:000506820300002,Assessing the Representation of Australian Regional Climate Extremes and Their Associated Atmospheric Circulation in Climate Models,2020,JOURNAL OF CLIMATE,10.1175/JCLI-D-19-0287.1,KG_Construction
WOS:000507381800087,Variation trend of global soil moisture and its cause analysis,2020,ECOLOGICAL INDICATORS,10.1016/j.ecolind.2019.105939,KG_Construction
WOS:000507552400010,Summer soil drying exacerbated by earlier spring greening of northern vegetation,2020,SCIENCE ADVANCES,10.1126/sciadv.aax0255,KG_Construction
WOS:000507925700110,Potentially human pathogenic Vibrio spp. in a coastal transect: Occurrence and multiple virulence factors,2020,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2019.136113,KG_Construction
WOS:000508087400018,Amplified Rossby waves enhance risk of concurrent heatwaves in major breadbasket regions,2020,NATURE CLIMATE CHANGE,10.1038/s41558-019-0637-z,KG_Construction
WOS:000508167700002,A heatwave of accretion energy traced by masers in the G358-MM1 high-mass protostar,2020,NATURE ASTRONOMY,10.1038/s41550-019-0989-3,KG_Construction
WOS:000508199700010,"Independent and Combined Effects of Heatwaves and PM2.5 on Preterm Birth in Guangzhou, China: A Survival Analysis",2020,ENVIRONMENTAL HEALTH PERSPECTIVES,10.1289/EHP5117,KG_Construction
WOS:000508361800045,How can urban blue-green space be planned for climate adaption in high-latitude cities? A seasonal perspective,2020,SUSTAINABLE CITIES AND SOCIETY,10.1016/j.scs.2019.101932,KG_Construction
WOS:000508491900014,Analysis of the cooling effects of higher albedo surfaces during heat waves coupling the Weather Research and Forecasting model with building energy models,2020,ENERGY AND BUILDINGS,10.1016/j.enbuild.2019.109627,KG_Construction
WOS:000508624700001,Modelling the effect of the 2018 summer heatwave and drought on isoprene emissions in a UK woodland,2020,GLOBAL CHANGE BIOLOGY,10.1111/gcb.14963,KG_Construction
WOS:000508648000001,Significance of Climate Indices to Benthic Conditions Across the Northern North Atlantic and Adjacent Shelf Seas,2020,FRONTIERS IN MARINE SCIENCE,10.3389/fmars.2020.00002,KG_Construction
WOS:000509419700048,Adjusting Tropical Marine Water Quality Guideline Values for Elevated Ocean Temperatures,2020,ENVIRONMENTAL SCIENCE & TECHNOLOGY,10.1021/acs.est.9b05961,KG_Construction
WOS:000509461800007,Coupled CFD framework with mesoscale urban climate model: Application to microscale urban flows with weak synoptic forcing,2020,JOURNAL OF WIND ENGINEERING AND INDUSTRIAL AERODYNAMICS,10.1016/j.jweia.2019.104059,KG_Construction
WOS:000509654100003,More green and less blue water in the Alps during warmer summers,2020,NATURE CLIMATE CHANGE,10.1038/s41558-019-0676-5,KG_Construction
WOS:000510085100006,Do plants respond and recover from a combination of drought and heatwave in the same manner under adequate and deprived soil nutrient conditions?,2020,PLANT SCIENCE,10.1016/j.plantsci.2019.110333,KG_Construction
WOS:000510110700003,Impacts of extreme ocean warming on the early development of a marine top predator: The Guadalupe fur seal,2020,PROGRESS IN OCEANOGRAPHY,10.1016/j.pocean.2019.102220,KG_Construction
WOS:000510851200007,Impacts of ocean warming on kelp forest ecosystems,2020,NEW PHYTOLOGIST,10.1111/nph.16107,KG_Construction
WOS:000511190800001,A Simple Method for Simulating Drought Effects on Plants,2020,FRONTIERS IN PLANT SCIENCE,10.3389/fpls.2019.01715,KG_Construction
WOS:000511917700018,Response of foundation macrophytes to near-natural simulated marine heatwaves,2020,GLOBAL CHANGE BIOLOGY,10.1111/gcb.14801,KG_Construction
WOS:000511917700020,When to start and when to stop: Effects of climate on breeding in a multi-brooded songbird,2020,GLOBAL CHANGE BIOLOGY,10.1111/gcb.14831,KG_Construction
WOS:000511955700009,Ad libitum water consumption off-sets the thermal and cardiovascular strain exacerbated by dehydration during a 3-h simulated heatwave,2020,EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY,10.1007/s00421-019-04283-7,KG_Construction
WOS:000512281700126,"Seasonal and interannual variations in ecosystem respiration in relation to temperature, moisture, and productivity in a temperate semi-arid shrubland",2020,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2019.136210,KG_Construction
WOS:000512539500006,Habitat compression and ecosystem shifts as potential links between marine heatwave and record whale entanglements,2020,NATURE COMMUNICATIONS,10.1038/s41467-019-14215-w,KG_Construction
WOS:000513988400007,"From ""atmosfear"" to climate action",2020,ENVIRONMENTAL SCIENCE & POLICY,10.1016/j.envsci.2019.12.012,KG_Construction
WOS:000514361800004,Xylem anatomy of Robinia pseudoacacia L. and Quercus robur L. is differently affected by climate in a temperate alluvial forest,2020,ANNALS OF FOREST SCIENCE,10.1007/s13595-019-0906-z,KG_Construction
WOS:000514856500024,The European Russia Drought Atlas (1400-2016 CE),2020,CLIMATE DYNAMICS,10.1007/s00382-019-05115-2,KG_Construction
WOS:000515154600002,An extreme heatwave enhanced the xanthophyll de-epoxidation state in leaves of Eucalyptus trees grown in the field,2020,PHYSIOLOGY AND MOLECULAR BIOLOGY OF PLANTS,10.1007/s12298-019-00729-6,KG_Construction
WOS:000516094400040,Urban-rural moisture contrast: Regulator of the urban heat island and heatwaves' synergy over a mediterranean city,2020,ENVIRONMENTAL RESEARCH,10.1016/j.envres.2019.109102,KG_Construction
WOS:000516826200025,Coupling of Soil Moisture and Air Temperature from Multiyear Data During 1980-2013 over China,2020,ATMOSPHERE,10.3390/atmos11010025,KG_Construction
WOS:000516826200072,Regional Climate Impacts of Irrigation in Northern Italy Using a High Resolution Model,2020,ATMOSPHERE,10.3390/atmos11010072,KG_Construction
WOS:000517660200074,Absorbing aerosol influence on temperature maxima: An observation based study over India,2020,ATMOSPHERIC ENVIRONMENT,10.1016/j.atmosenv.2020.117237,KG_Construction
WOS:000517783300199,Predictors Associated with Health-Related Heat Risk Perception of Urban Citizens in Germany,2020,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,10.3390/ijerph17030874,KG_Construction
WOS:000517961300010,"Impact of heatwaves and cold spells on the morbidity of respiratory diseases: A case study in Lanzhou, China",2020,PHYSICS AND CHEMISTRY OF THE EARTH,10.1016/j.pce.2019.102825,KG_Construction
WOS:000517970800038,"Extreme heat episodes and risk of preterm birth in California, 2005-2013",2020,ENVIRONMENT INTERNATIONAL,10.1016/j.envint.2020.105541,KG_Construction
WOS:000518014100002,"Differential physiological, transcriptomic and metabolomic responses of Arabidopsis leaves under prolonged warming and heat shock",2020,BMC PLANT BIOLOGY,10.1186/s12870-020-2292-y,KG_Construction
WOS:000518145500001,Spatial patterns of health vulnerability to heatwaves in Vietnam,2020,INTERNATIONAL JOURNAL OF BIOMETEOROLOGY,10.1007/s00484-020-01876-2,KG_Construction
WOS:000518309900001,Extreme heat and drought in 1473 and their impacts in Europe in the context of the early 1470s,2020,REGIONAL ENVIRONMENTAL CHANGE,10.1007/s10113-020-01601-0,KG_Construction
WOS:000518409900105,Performance of heat-health warning systems in Shanghai evaluated by using local heat-related illness data,2020,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2020.136883,KG_Construction
WOS:000518409900134,Successive marine heatwaves cause disproportionate coral bleaching during a fast phase transition from El Nino to La Nina,2020,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2020.136951,KG_Construction
WOS:000518694400023,A framework for harmonizing multiple satellite instruments to generate a long-term global high spatial-resolution solar-induced chlorophyll fluorescence (SIF),2020,REMOTE SENSING OF ENVIRONMENT,10.1016/j.rse.2020.111644,KG_Construction
WOS:000518695100093,New and emerging directions in coral reef conservation,2020,BIOLOGICAL CONSERVATION,10.1016/j.biocon.2019.108372,KG_Construction
WOS:000518705600001,Climate Change and Harmful Algal Blooms: Insights and perspective,2020,HARMFUL ALGAE,10.1016/j.hal.2019.101731,KG_Construction
WOS:000518869900002,The efficacy of antibiotics in reducing morbidity and mortality from heatstroke - A systematic review,2020,JOURNAL OF THERMAL BIOLOGY,10.1016/j.jtherbio.2020.102509,KG_Construction
WOS:000519026300001,Learning from the 2018 heatwave in the context of climate change: are high-temperature extremes important for adaptation in Scotland?,2020,ENVIRONMENTAL RESEARCH LETTERS,10.1088/1748-9326/ab6999,KG_Construction
WOS:000519198000001,Impact of the 2018 European heatwave on lake surface water temperature,2020,INLAND WATERS,10.1080/20442041.2020.1712180,KG_Construction
WOS:000519246500024,"Vulnerability of nature-based tourism to climate variability and change: Case of Kariba resort town, Zimbabwe",2020,JOURNAL OF OUTDOOR RECREATION AND TOURISM-RESEARCH PLANNING AND MANAGEMENT,10.1016/j.jort.2020.100281,KG_Construction
